月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
5月,供应室,缺失行,市二院外来-134（只消毒）,1602199,整行,1.0/0.0/0.0,,14,,
5月,供应室,缺失行,市二院外来-47件（只消毒）,1604235,整行,1.0/0.0/0.0,,15,,
5月,供应室,缺失行,市二院外来54只消毒）,1605745,整行,1.0/0.0/0.0,,16,,
5月,供应室,缺失行,市二院外来-243（只消毒）,1607789,整行,1.0/0.0/0.0,,17,,
5月,供应室,缺失行,市二院外来-48件（只消毒）,1607789,整行,1.0/0.0/0.0,,18,,
5月,供应室（手术室）,多余行,市二院外来-87件（只消毒）,1599930,整行,,1.0/0.0/0.0,,30,
5月,供应室（手术室）,多余行,市二院外来-82件（只消毒）,1601053,整行,,1.0/0.0/0.0,,31,
5月,供应室（手术室）,多余行,市二院外来-87（只消毒）,1601053,整行,,1.0/0.0/0.0,,32,
5月,供应室（手术室）,多余行,市二院外来170（只消毒）,1601296,整行,,1.0/0.0/0.0,,33,
5月,供应室（手术室）,多余行,市二院外来-134（只消毒）,1601297,整行,,1.0/0.0/0.0,,34,
5月,供应室（手术室）,多余行,市二院外来-134（只消毒）,1602199,整行,,1.0/0.0/0.0,,35,
5月,供应室（手术室）,多余行,市二院外来-47件（只消毒）,1604235,整行,,1.0/0.0/0.0,,36,
5月,供应室（手术室）,多余行,市二院外来54只消毒）,1605745,整行,,1.0/0.0/0.0,,37,
5月,供应室（手术室）,多余行,市二院外来-243（只消毒）,1607789,整行,,1.0/0.0/0.0,,38,
5月,供应室（手术室）,多余行,市二院外来-48件（只消毒）,1607789,整行,,1.0/0.0/0.0,,39,
5月,口腔科(内),字段不一致-单价,成型片2豆瓣2/Z7520,1605952,单价,30.0,5.5,336,336,原始按器械数×基础单价(30)计费；处理后按标准价(5.5)计费
5月,口腔科(内),字段不一致-总价,成型片2豆瓣2/Z7520,1605952,总价,30.0,5.5,336,336,原始按器械数×基础单价(30)计费；处理后按标准价(5.5)计费
5月,口腔科(内),汇总不一致-总价,口腔科(内),,总价,4556.5,4532.0,8,8,
5月,口腔科（正）,字段不一致-单价,车针-2/Z7520,1600296,单价,11.0,5.5,9,9,原始按器械数×基础单价(11)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,字段不一致-总价,车针-2/Z7520,1600296,总价,11.0,5.5,9,9,原始按器械数×基础单价(11)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,字段不一致-单价,正畸去胶车针-1/Z7520,1605954,单价,8.0,5.5,33,33,原始按器械数×基础单价(8)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,字段不一致-总价,正畸去胶车针-1/Z7520,1605954,总价,8.0,5.5,33,33,原始按器械数×基础单价(8)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,字段不一致-单价,正畸去胶车针-1/Z7520,1606267,单价,8.0,5.5,38,38,原始按器械数×基础单价(8)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,字段不一致-总价,正畸去胶车针-1/Z7520,1606267,总价,8.0,5.5,38,38,原始按器械数×基础单价(8)计费；处理后按标准价(5.5)计费
5月,口腔科（正）,汇总不一致-总价,口腔科（正）,,总价,726.5,716.0,8,8,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  1/11,1601017,整行,,1.0/0.0/0.0,,5,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  10/11,1601017,整行,,1.0/0.0/0.0,,6,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  11/11,1601017,整行,,1.0/2500.0/2500.0,,7,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  2/11,1601017,整行,,1.0/0.0/0.0,,8,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  3/11,1601017,整行,,1.0/0.0/0.0,,9,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  4/11,1601017,整行,,1.0/0.0/0.0,,10,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  5/11,1601017,整行,,1.0/0.0/0.0,,11,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  6/11,1601017,整行,,1.0/0.0/0.0,,12,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  7/11,1601017,整行,,1.0/0.0/0.0,,13,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  8/11,1601017,整行,,1.0/0.0/0.0,,14,
5月,大博,多余行,陈士辉-股骨头缺血性坏死  9/11,1601017,整行,,1.0/0.0/0.0,,15,
5月,大博,多余行,陈树海-股骨头缺血性坏死  1/7,1601017,整行,,1.0/0.0/0.0,,16,
5月,大博,多余行,陈树海-股骨头缺血性坏死  2/7,1601017,整行,,1.0/0.0/0.0,,17,
5月,大博,多余行,陈树海-股骨头缺血性坏死  3/7,1601017,整行,,1.0/0.0/0.0,,18,
5月,大博,多余行,陈树海-股骨头缺血性坏死  4/7,1601017,整行,,1.0/0.0/0.0,,19,
5月,大博,多余行,陈树海-股骨头缺血性坏死  5/7,1601017,整行,,1.0/0.0/0.0,,20,
5月,大博,多余行,陈树海-股骨头缺血性坏死  6/7,1601017,整行,,1.0/0.0/0.0,,21,
5月,大博,多余行,陈树海-股骨头缺血性坏死  7/7,1601017,整行,,1.0/1750.0/1750.0,,22,
5月,大博,多余行,张长华-股骨头缺血性坏死1/7,1601809,整行,,1.0/2000.0/2000.0,,23,
5月,大博,多余行,张长华-股骨头缺血性坏死2/7,1601809,整行,,1.0/0.0/0.0,,24,
5月,大博,多余行,张长华-股骨头缺血性坏死3/7,1601809,整行,,1.0/0.0/0.0,,25,
5月,大博,多余行,张长华-股骨头缺血性坏死4/7,1601809,整行,,1.0/0.0/0.0,,26,
5月,大博,多余行,张长华-股骨头缺血性坏死5/7,1601809,整行,,1.0/0.0/0.0,,27,
5月,大博,多余行,张长华-股骨头缺血性坏死6/7,1601809,整行,,1.0/0.0/0.0,,28,
5月,大博,多余行,张长华-股骨头缺血性坏死7/7,1601809,整行,,1.0/0.0/0.0,,29,
5月,手术室,字段不一致-包数,手术室-持针器-1/双/z1560,1606915,包数,2.0,1.0,583,728,
5月,手术室,字段不一致-总价,手术室-持针器-1/双/z1560,1606915,总价,50.0,25.0,583,728,
5月,手术室,多余行,2026-05-27 01:05:59.877000,2026-06-02 09:29:58.470000,整行,,20011536.0/None/-66.0,,753,
5月,手术室,多余行,2026-05-27 01:06:00.030000,2026-06-02 09:30:39.723000,整行,,20012446.0/None/-60.5,,754,
5月,手术室,多余行,2026-05-27 01:06:00.173000,2026-06-02 09:29:38.973000,整行,,20011536.0/None/-66.0,,755,
5月,手术室,多余行,2026-05-27 01:06:00.323000,2026-06-02 09:30:55.673000,整行,,20012446.0/None/-60.5,,756,
5月,手术室,多余行,2026-05-27 01:06:00.480000,2026-06-02 09:30:20.043000,整行,,20419188.0/None/-33.0,,757,
5月,手术室,多余行,2026-05-27 01:05:59.877000,2026-06-02 09:31:11.783000,整行,,20328677.0/None/-27.5,,758,
5月,手术室,汇总不一致-总价,手术室,,总价,53317.0,-313.5,8,751,
5月,钇嵩,多余行,徐爱举-右股骨颈骨折  1/2,1607440,整行,,1.0/0.0/0.0,,5,
5月,钇嵩,多余行,徐爱举-右股骨颈骨折  2/2,1607440,整行,,1.0/1000.0/1000.0,,6,
5月,钇嵩,多余行,何玉柱-股骨颈骨折  1/3,1600575,整行,,1.0/0.0/0.0,,9,
5月,钇嵩,多余行,何玉柱-股骨颈骨折  2/3,1600575,整行,,1.0/0.0/0.0,,10,
5月,钇嵩,多余行,何玉柱-股骨颈骨折  3/3,1600575,整行,,1.0/1000.0/1000.0,,11,
5月,钇嵩,多余行,王振祥-左侧感染性时关节炎1/1,1600677,整行,,1.0/500.0/500.0,,12,
5月,钇嵩,多余行,张照明-股骨粗隆间骨折（左侧）3/3,1602604,整行,,1.0/0.0/0.0,,13,
5月,钇嵩,多余行,张照明-股骨粗隆间骨折（左侧）1/3,1602604,整行,,1.0/850.0/850.0,,14,
5月,钇嵩,多余行,张照明-股骨粗隆间骨折（左侧）2/3,1602604,整行,,1.0/0.0/0.0,,15,
5月,钇嵩,多余行,杨学-左侧股骨颈陈旧性骨折1/2,1603675,整行,,1.0/750.0/750.0,,16,
5月,钇嵩,多余行,杨学-左侧股骨颈陈旧性骨折2/2,1603675,整行,,1.0/0.0/0.0,,17,
5月,钇嵩,多余行,王凤兰-右侧股骨颈骨折1/2,1605381,整行,,1.0/1000.0/1000.0,,18,
5月,钇嵩,多余行,王凤兰-右侧股骨颈骨折2/2,1605381,整行,,1.0/0.0/0.0,,19,
5月,钇嵩,多余行,樊洪河- 股骨术后  1/2,1607441,整行,,1.0/0.0/0.0,,20,
5月,钇嵩,多余行,樊洪河- 股骨术后  2/2,1607441,整行,,1.0/700.0/700.0,,21,
6月,上海尔欢,多余行,陈宏颖-右股骨颈骨折  1/3,1613228,整行,,1.0/0.0/0.0,,5,
6月,上海尔欢,多余行,陈宏颖-右股骨颈骨折  2/3,1613228,整行,,1.0/0.0/0.0,,6,
6月,上海尔欢,多余行,陈宏颖-右股骨颈骨折  3/3,1613228,整行,,1.0/1000.0/1000.0,,7,
6月,供应室,缺失行,市二院外来2件（只消毒）,1608724,整行,1.0/0.0/0.0,,9,,
6月,供应室,缺失行,市二院外来-48件（只消毒）,1610050,整行,1.0/0.0/0.0,,10,,
6月,供应室,缺失行,市二院外来-61（只消毒）,1610436,整行,1.0/0.0/0.0,,11,,
6月,供应室,缺失行,市二院外来-48件（只消毒）,1611919,整行,1.0/0.0/0.0,,12,,
6月,供应室,缺失行,市二院外来258件（只消毒）,1612806,整行,1.0/0.0/0.0,,13,,
6月,供应室,缺失行,市二院外来-86件（只消毒）,1612806,整行,1.0/0.0/0.0,,14,,
6月,供应室,缺失行,市二院外来10件（只消毒）,1613239,整行,1.0/0.0/0.0,,15,,
6月,供应室,缺失行,市二院外来-61（只消毒）,1613628,整行,1.0/0.0/0.0,,16,,
6月,供应室,缺失行,市二院外来-55（只消毒）,1614210,整行,1.0/0.0/0.0,,17,,
6月,供应室,缺失行,市二院外来-61（只消毒）,1614595,整行,1.0/0.0/0.0,,18,,
6月,供应室,缺失行,市二院外来-48件（只消毒）,1615624,整行,1.0/0.0/0.0,,19,,
6月,供应室,缺失行,市二院外来5件（只消毒）,1616200,整行,1.0/0.0/0.0,,20,,
6月,供应室（手术室）,多余行,市二院外来2件（只消毒）,1608724,整行,,1.0/0.0/0.0,,36,
6月,供应室（手术室）,多余行,市二院外来-48件（只消毒）,1610050,整行,,1.0/0.0/0.0,,37,
6月,供应室（手术室）,多余行,市二院外来-61（只消毒）,1610436,整行,,1.0/0.0/0.0,,38,
6月,供应室（手术室）,多余行,市二院外来-48件（只消毒）,1611919,整行,,1.0/0.0/0.0,,39,
6月,供应室（手术室）,多余行,市二院外来258件（只消毒）,1612806,整行,,1.0/0.0/0.0,,40,
6月,供应室（手术室）,多余行,市二院外来-86件（只消毒）,1612806,整行,,1.0/0.0/0.0,,41,
6月,供应室（手术室）,多余行,市二院外来10件（只消毒）,1613239,整行,,1.0/0.0/0.0,,42,
6月,供应室（手术室）,多余行,市二院外来-61（只消毒）,1613628,整行,,1.0/0.0/0.0,,43,
6月,供应室（手术室）,多余行,市二院外来-55（只消毒）,1614210,整行,,1.0/0.0/0.0,,44,
6月,供应室（手术室）,多余行,市二院外来-61（只消毒）,1614595,整行,,1.0/0.0/0.0,,45,
6月,供应室（手术室）,多余行,市二院外来-48件（只消毒）,1615624,整行,,1.0/0.0/0.0,,46,
6月,供应室（手术室）,多余行,市二院外来5件（只消毒）,1616200,整行,,1.0/0.0/0.0,,47,
6月,口腔科(内),字段不一致-单价,洁牙尖（保护）1抛光杯1/z7520,1615805,单价,13.5,8.0,417,417,原始按器械数×基础单价(13.5)计费；处理后按标准价(8)计费
6月,口腔科(内),字段不一致-总价,洁牙尖（保护）1抛光杯1/z7520,1615805,总价,13.5,8.0,417,417,原始按器械数×基础单价(13.5)计费；处理后按标准价(8)计费
6月,口腔科(内),多余行,2026-05-31 17:31:37.173000,2026-07-02 10:54:43.153000,整行,,20010859.0/None/-5.5,,471,
6月,口腔科(内),汇总不一致-总价,口腔科(内),,总价,4140.5,-5.5,8,469,
6月,口腔科(外),多余行,2026-06-07 16:20:17.447000,2026-07-02 10:53:59.503000,整行,,20010206.0/None/-8.0,,114,
6月,口腔科(外),多余行,2026-06-07 16:20:17.677000,2026-07-02 10:54:14.997000,整行,,20010206.0/None/-8.0,,115,
6月,口腔科(外),多余行,2026-06-07 16:20:17.893000,2026-07-02 10:53:32.720000,整行,,20010206.0/None/-8.0,,116,
6月,口腔科(外),多余行,2026-06-07 16:20:17.230000,2026-07-02 10:54:29.223000,整行,,20010206.0/None/-8.0,,117,
6月,口腔科(外),汇总不一致-总价,口腔科(外),,总价,2650.5,-32.0,8,112,
6月,口腔科（正）,字段不一致-单价,正畸去胶车针-1/Z7520,1609478,单价,8.0,5.5,13,13,原始按器械数×基础单价(8)计费；处理后按标准价(5.5)计费
