月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
6月,妇科门诊,缺失行,取环包,1616384,整行,2.0/49.5/99.0,,41,,
6月,妇科门诊,缺失行,上环包,1616384,整行,1.0/44.0/44.0,,42,,
6月,妇科门诊,多余行,人流包,1606491,整行,,1.0/60.5/60.5,,9,
6月,妇科门诊,多余行,病理钳-1/z1535,1606491,整行,,1.0/11.0/11.0,,10,
6月,妇科门诊,多余行,宫颈刮勺-1/z7537,1606491,整行,,1.0/8.0/8.0,,11,
6月,妇科门诊,多余行,宫颈钳-1/Z1535,1606491,整行,,1.0/11.0/11.0,,12,
6月,妇科门诊,多余行,取环器-1/z1535,1606491,整行,,1.0/11.0/11.0,,13,
6月,妇科门诊,多余行,中弯-1/z1026,1606491,整行,,1.0/8.0/8.0,,14,
6月,妇科门诊,多余行,上环包,1606884,整行,,1.0/44.0/44.0,,15,
6月,妇科门诊,多余行,人流包,1607252,整行,,1.0/60.5/60.5,,16,
6月,妇科门诊,多余行,7号吸头 1 扩棒（7，7.5 ）2/Z1035,1607252,整行,,1.0/16.5/16.5,,17,
6月,妇科门诊,多余行,止血钳-1/z1029,1607252,整行,,1.0/8.0/8.0,,18,
6月,妇科门诊,多余行,取环包,1607252,整行,,3.0/49.5/148.5,,19,
6月,妇科门诊,多余行,宫颈刮勺-1/z7537,1607604,整行,,1.0/8.0/8.0,,20,
6月,妇科门诊,多余行,取环包,1607604,整行,,1.0/49.5/49.5,,21,
6月,妇科门诊,汇总不一致-总价,妇科门诊,,总价,1389.5,1581.0,8,8,
6月,导管室,缺失行,缝合包。,1615476,整行,2.0/38.5/77.0,,15,,
6月,导管室,汇总不一致-总价,导管室,,总价,231.0,154.0,11,10,
6月,康复科,缺失行,内热针-10/z7526,1616027,整行,9.0/13.5/121.5,,56,,
6月,康复科,缺失行,内热针-15/z7526,1616027,整行,6.0/16.5/99.0,,57,,
6月,康复科,缺失行,内热针-20/z7526,1616027,整行,2.0/22.0/44.0,,58,,
6月,康复科,缺失行,银质针-10/z7526,1616027,整行,3.0/13.5/40.5,,59,,
6月,康复科,缺失行,射频电极-1（盒1）/z2542,1616182,整行,4.0/30.0/120.0,,60,,
6月,康复科,多余行,内热针-10/z7526,1606493,整行,,9.0/13.5/121.5,,9,
6月,康复科,多余行,内热针-15/z7526,1606493,整行,,1.0/16.5/16.5,,10,
6月,康复科,多余行,内热针-20/z7526,1606493,整行,,3.0/22.0/66.0,,11,
6月,康复科,多余行,内热针-10/z7526,1607605,整行,,3.0/13.5/40.5,,12,
6月,康复科,多余行,内热针-15/z7526,1607605,整行,,3.0/16.5/49.5,,13,
6月,康复科,多余行,内热针-20/z7526,1607605,整行,,1.0/22.0/22.0,,14,
6月,康复科,多余行,缝合包（小）,1607605,整行,,1.0/27.5/27.5,,15,
6月,康复科,汇总不一致-总价,康复科,,总价,2482.5,2401.0,8,8,
6月,手术室,缺失行,（21号）膀胱镜鞘-3件/Z2045,1615627,整行,1.0/66.0/66.0,,120,,
6月,手术室,缺失行,25度镜头-1/双/Z1550,1615627,整行,1.0/35.0/35.0,,121,,
6月,手术室,缺失行,防水帽-2/Z7520,1615627,整行,1.0/44.0/44.0,,122,,
6月,手术室,缺失行,取物钳-1/Z2060,1615627,整行,1.0/28.0/28.0,,123,,
6月,手术室,缺失行,水管-1（有接头）/z3040,1615627,整行,1.0/35.0/35.0,,124,,
6月,手术室,缺失行,肛肠包,1616005,整行,1.0/99.0/99.0,,125,,
6月,手术室,缺失行,剖宫产,1616005,整行,1.0/170.5/170.5,,126,,
6月,手术室,缺失行,腔镜包,1616005,整行,1.0/126.5/126.5,,127,,
6月,手术室,缺失行,造瘘包,1616005,整行,1.0/165.0/165.0,,128,,
6月,手术室,缺失行,大角针-2/Z7520,1616005,整行,1.0/13.5/13.5,,129,,
6月,手术室,缺失行,刮匙1探针（大头1小头1）-3/z7530,1616005,整行,1.0/16.5/16.5,,130,,
6月,手术室,缺失行,镊子缸-3/w6050,1616028,整行,1.0/16.5/16.5,,131,,
6月,手术室,缺失行,保护穿刺器（10MM）-1件/z1530,1616183,整行,1.0/25.0/25.0,,132,,
6月,手术室,缺失行,长持针器-1/z1560,1616183,整行,1.0/25.0/25.0,,133,,
6月,手术室,缺失行,穿刺器（5MM）-1件/Z1532,1616183,整行,2.0/25.0/50.0,,134,,
6月,手术室,缺失行,电凝钩-1/z7550,1616183,整行,1.0/22.0/22.0,,135,,
6月,手术室,缺失行,分离钳-1/Z2060,1616183,整行,1.0/28.0/28.0,,136,,
6月,手术室,缺失行,镜头-1/双z1550,1616183,整行,1.0/35.0/35.0,,137,,
6月,手术室,缺失行,气腹管-1/z3040,1616183,整行,1.0/35.0/35.0,,138,,
6月,手术室,缺失行,水管-1（没接头）/z3040,1616183,整行,1.0/35.0/35.0,,139,,
6月,手术室,缺失行,钛夹钳-1/保z2060,1616183,整行,1.0/28.0/28.0,,140,,
