sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
妇科病房	12	1608331	取环钩-1/Z7537	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	13	1608331	取环钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	14	1608356	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	15	1608356	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	16	1608678	流产包	4	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	17	1608678	长弯钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	18	1608678	取环钩-1/Z7537	4	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	19	1608678	取环钳-1/Z1535	2	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	20	1609023	流产包	5	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	21	1609107	换药缸-1/Z2530	1	11.2	11.2	warning	special_only 未命中特色规则
妇科病房	22	1609107	剪刀-1/Z1026	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	23	1609107	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	24	1609107	弯盘-1/Z2032	1	9.1	9.1	warning	special_only 未命中特色规则
妇科病房	25	1609119	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	26	1609119	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	27	1609119	宫腔检查镜30度-2件/Z2060	1	23.45	30.8	warning	省二松北宫腔检查镜30度3件
妇科病房	28	1609119	宫腔检查镜30度-3件/Z2060	1	46.2	30.8	warning	省二松北宫腔检查镜30度3件
妇科病房	29	1609440	流产包	5	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	30	1609440	艾利斯（组织钳）-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	31	1609440	剪刀-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	32	1609440	扩棒（7-10）-7/Z1026	3	28.7	26.95	warning	省二松北扩棒7-10
妇科病房	33	1609440	扩棒-6件（4-6.5号）/Z1026	2	23.1	23.1	warning	special_only 未命中特色规则
妇科病房	34	1609440	扩棒7号-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	35	1609440	卵圆钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	36	1609440	取环钩-1/Z7537	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	37	1609440	带线棉球/z1026	16	1.75	1.75	warning	敷料包(纸塑袋)+棉球——未识别规格
妇科病房	39	1609440	棉球/Z1526	2	1.75	1.75	warning	敷料包(纸塑袋)+棉球——未识别规格
妇科病房	41	1609498	电刀头-1/Z7526	1	15.4	15.4	warning	special_only 未命中特色规则
妇科病房	42	1609498	妇科剪刀-1/Z1560	1	17.5	17.5	warning	special_only 未命中特色规则
妇科病房	43	1609498	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	44	1609498	宫腔检查镜12度-3/Z2060	1	46.2	46.2	warning	special_only 未命中特色规则
妇科病房	45	1609821	流产包	2	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	46	1609821	阴道镜包	1	19.25	19.25	warning	special_only 未命中特色规则
妇科病房	47	1609821	艾利斯（组织钳）-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	48	1609821	病理钳-1/Z2032	1	9.1	9.1	warning	special_only 未命中特色规则
妇科病房	49	1609821	长弯钳-1/Z1535	2	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	50	1609821	刮勺-1/Z7537	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	51	1609821	卵圆钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	52	1609821	取环钩-1/Z7537	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	53	1609821	取环钳-1/Z1535	2	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	54	1609821	止血钳（小弯）-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	55	1609821	水管-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科病房	57	1610381	流产包	4	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	58	1610381	长弯钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	59	1610381	宫颈钳-1/Z1535	2	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	60	1610381	剪刀-1/Z1026	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	61	1610381	窥器-1/Z1526	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	63	1610381	镊子-1/Z7526	3	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	64	1611184	流产包	7	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	65	1611184	阴道镜包	1	19.25	19.25	warning	special_only 未命中特色规则
妇科病房	66	1611184	换药缸-1/Z2530	2	11.2	11.2	warning	special_only 未命中特色规则
妇科病房	67	1611184	长弯钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
妇科病房	68	1611184	刮勺-1/Z7537	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	69	1611184	取环钩-1/Z7537	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	70	1612609	流产包	7	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	71	1612609	阴道镜包	1	19.25	19.25	warning	special_only 未命中特色规则
妇科病房	72	1612609	镊子-1/Z7526	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	73	1612609	取环钩-1/Z7537	2	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	74	1612609	弯盘-1/Z2032	1	9.1	9.1	warning	special_only 未命中特色规则
妇科病房	75	1612609	止血钳（小弯）-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
